NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_229	OR1M1	na	33913	-0.0354197658598423	-0.25650325	No	
row_230	OR4K13	na	34134	-0.03599603846669197	-0.25845534	No	
row_231	OR1L8	na	34189	-0.03616233915090561	-0.2573733	No	
row_232	OR5A2	na	34320	-0.036552269011735916	-0.25765377	No	
row_233	OR9A4	na	34380	-0.0366944894194603	-0.25663245	No	
row_234	OR2T11	na	34708	-0.0375649556517601	-0.2604445	No	
row_235	OR2M7	na	34790	-0.037758924067020416	-0.2597632	No	
row_236	OR2B2	na	34796	-0.03778434917330742	-0.2576957	No	
row_237	GUCA1B	na	34809	-0.03781179338693619	-0.25575417	No	
row_238	OR51I2	na	35062	-0.0384940430521965	-0.2581466	No	
row_239	PDC	na	35191	-0.03890897333621979	-0.258256	No	
row_240	OR12D3	na	35255	-0.039058588445186615	-0.2571725	No	
row_241	OR7A5	na	35336	-0.0392521396279335	-0.25638768	No	
row_242	OR1L3	na	35584	-0.039899084717035294	-0.25860876	No	
row_243	GRK3	na	35750	-0.0404086597263813	-0.2593066	No	
row_244	PRKX	na	35880	-0.04078446701169014	-0.25932708	No	
row_245	OR6Y1	na	35958	-0.04098775237798691	-0.25838843	No	
row_246	OR9Q2	na	36358	-0.04197956621646881	-0.2632602	No	
row_247	OR1D2	na	36471	-0.04220198839902878	-0.2628899	No	
row_248	OR2T5	na	36626	-0.04256582260131836	-0.26326412	No	
row_249	OR2W3	na	36655	-0.04264767840504646	-0.26133785	No	
row_250	OR52N4	na	36671	-0.04270430654287338	-0.25917146	No	
row_251	OR5AN1	na	36701	-0.042770788073539734	-0.2572564	No	
row_252	OR8H1	na	36738	-0.042871858924627304	-0.25546306	No	
row_253	OR14A16	na	37012	-0.043540213257074356	-0.25794986	No	
row_254	OR3A3	na	37101	-0.0437726266682148	-0.25705257	No	
row_255	OR3A1	na	37215	-0.04407390579581261	-0.25659356	No	
row_256	OR6C76	na	37267	-0.04424573481082916	-0.25499508	No	
row_257	OR1C1	na	37434	-0.04471108317375183	-0.25546536	No	
row_258	OR2L3	na	37839	-0.045826975256204605	-0.2602084	No	
row_259	OR51G2	na	37923	-0.04600910469889641	-0.25909224	No	
row_260	OR51A4	na	38056	-0.046353019773960114	-0.2588492	No	
row_261	OR51A7	na	38139	-0.0465625636279583	-0.25768322	No	
row_262	OR2Z1	na	38492	-0.04754189774394035	-0.2613808	No	
row_263	OR11G2	na	38506	-0.04758843779563904	-0.25889897	No	
row_264	OR51Q1	na	38592	-0.047785740345716476	-0.25771773	No	
row_265	OR51S1	na	38884	-0.048558611422777176	-0.2602458	No	
row_266	OR2M5	na	38913	-0.048625677824020386	-0.257978	No	
row_267	CALML6	na	39536	-0.05025714263319969	-0.26644003	Yes	
row_268	OR1G1	na	39630	-0.050539176911115646	-0.26524726	Yes	
row_269	OR2H2	na	39695	-0.050744328647851944	-0.26351437	Yes	
row_270	OR3A2	na	39952	-0.05137567222118378	-0.26524377	Yes	
row_271	OR7E24	na	39997	-0.05148632451891899	-0.26310408	Yes	
row_272	OR52I2	na	40063	-0.05168558284640312	-0.26133564	Yes	
row_273	OR10A5	na	40116	-0.05185695365071297	-0.25932056	Yes	
row_274	OR4A5	na	40305	-0.05237511917948723	-0.25975385	Yes	
row_275	OR5K1	na	40334	-0.05246506258845329	-0.25726673	Yes	
row_276	OR2A4	na	40363	-0.052539195865392685	-0.25477535	Yes	
row_277	OR2T12	na	40387	-0.05260321497917175	-0.25218922	Yes	
row_278	OR5AK2	na	40914	-0.05400417000055313	-0.25868803	Yes	
row_279	PRKG1	na	41146	-0.05462005361914635	-0.25977656	Yes	
row_280	OR52N1	na	41167	-0.054721783846616745	-0.25701472	Yes	
row_281	OR1S2	na	41246	-0.05494225397706032	-0.25529712	Yes	
row_282	OR4B1	na	41705	-0.05621678754687309	-0.26043049	Yes	
row_283	OR2A25	na	41908	-0.056737251579761505	-0.26086968	Yes	
row_284	OR4K5	na	41967	-0.056891463696956635	-0.2586763	Yes	
row_285	OR2G3	na	41985	-0.05694098398089409	-0.255733	Yes	
row_286	PDE1C	na	42232	-0.05756644532084465	-0.25692654	Yes	
row_287	OR6B2	na	42490	-0.05836758390069008	-0.2582747	Yes	
row_288	OR52N5	na	42714	-0.05901680141687393	-0.2589663	Yes	
row_289	OR1L1	na	43148	-0.060360025614500046	-0.26340747	Yes	
row_290	OR52L1	na	43186	-0.060491111129522324	-0.26062578	Yes	
row_291	OR8D2	na	43193	-0.06051097437739372	-0.25727814	Yes	
row_292	OR6X1	na	43441	-0.0612456351518631	-0.25827968	Yes	
row_293	OR6C1	na	43651	-0.06188409775495529	-0.25855237	Yes	
row_294	OR10T2	na	43686	-0.06198519468307495	-0.2556307	Yes	
row_295	OR2M2	na	43730	-0.06211210414767265	-0.25286573	Yes	
row_296	OR10A2	na	43832	-0.0624190978705883	-0.25114003	Yes	
row_297	OR4N2	na	43938	-0.06279505789279938	-0.24946575	Yes	
row_298	OR52E2	na	44078	-0.06316357851028442	-0.2483899	Yes	
row_299	OR5B3	na	44309	-0.06385906785726547	-0.24893239	Yes	
row_300	OR2AE1	na	44342	-0.06394443660974503	-0.24586233	Yes	
row_301	OR5M8	na	44437	-0.06418135017156601	-0.2439084	Yes	
